,text,user,location,label,Hash words
1670,"19/02/21 -  νέα +3 (1,92*)ρ: +18 (21,03*) ‼️η: +23 (7,53*) λ: +1 (1,33*)*…",xoristrastimesi,,1,#Κρήτη: #κρουσματαΧ:
1671,"743 κρούσματα αττική σήμερα, αυτά άντρας μου...",IFRZIZ6YmRJVxdH,,1,#covid_19gr
1672,"άμα κολλήσατε όμως covid πάθει τίποτα, χτύπα ξύλο, πάτε εισαγγελέα γονείς…",ASDFGHMIKEZXC,,1,No hashtags
1673,covid-19: 1460 νέα κρούσματα ελλάδα – 184 πελοπόννησο,takiskarvouniar,,1,No hashtags
1674,π.ε. σερρών: 2 νέα κρούσματα covid-19,SporadesTv,sporades,1,No hashtags
1675,covid-19: αυξήθηκαν κρούσματα διασωληνωμένοι παρασκευή,peristeraRa,i love Greece ,1,No hashtags
1676,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,phroex,,1,#covid_19grΠαρασκευή
1677,ενημέρωση πορεία covid-19 - στην κορινθία 27 70 νέα κρούσματα πελοπόννησο,KorinthosNews17,"Κόρινθος, Ελλάς",1,No hashtags
1678,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,StefanosTatsios,Αθήνα,1,#covid_19grΠαρασκευή
1679,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,telloglou,,1,#covid_19grΠαρασκευή
1680,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,spiroskoussos,Αθήνα - Β. Εύβοια - Κέρκυρα ,1,#covid_19grΠαρασκευή
1681,• 1.460 νέα κρούσματα • 325 διασωληνωμένοι• 28 νέοι θάνατοι • συνολικός αριθμός κρουσμάτων: 177.494• συνολικός…,anastknikolaou,"Athens, Greece",1,No hashtags
1682,Η εξέλιξη νόσου covid-19 ελλάδα (19/2) - - ανάψαμε φωτιά...,oficretegr,"Κρήτη, Ελλάς",1,No hashtags
1683,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,iam62453834,Hellas,1,#covid_19grΠαρασκευή
1684,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,dekathlos,"Barcelona, Spanien",1,#covid_19grΠαρασκευή
1685,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,fkatsa,"Corinth, Greece",1,#covid_19grΠαρασκευή
1686,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,LefkotheaPinelo,"Χολαργός, Ελλάς",1,#covid_19grΠαρασκευή
1687,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,Anastasios_Vou,"London, England",1,#covid_19grΠαρασκευή
1688,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,vsoldi21,"Νέα Φιλαδέλφεια, Ελλάς",1,#covid_19grΠαρασκευή
1689,19/02/21nέα κρούσματα: 1460 διασωληνωμένοι: 325 (+5)νέες απώλειες: 28 (συν:6.249)τεστ σήμερα: 45.65…,JeanCloudKriket,"Athens, Greece",1,#covid_19grΠαρασκευή
1690,covid-19: Τα νέα κρούσματα κρήτη,FlashNews_gr,,1,No hashtags
1691,μετά εφκειό βρει χρόνο ηγεσία 6ης υπε covid ασθενείς τση κεφαλονιάς,kefaloniapress,"Kefalonia, Greece ",1,No hashtags
1692,τέσσερις άνδρες νοσηλεύονται γνρ covid-19,dimokratikinews,Rhodes Greece,1,#Δημοκρατική #Ρόδος #Δωδεκάνησα
1693,δωρεάν rapid-test covid-19 δημοτικό θέατρο πειραιά 22/2 έως 28/2,InsiderGrNews,Greece,1,No hashtags
1694,"ευαγγελία γαζέπη ετών 37. χειρίστρια ακτινολογικό τμήμα νοσοκομείου νάουσας. νόσησε κορονοϊό, νοσηλεύτηκε α…",nikolasbe1,,1,No hashtags
1695,αναβολή αναμέτρησης μίλωνα λόγω κρουσμάτων covid-19,OlympiakosnewsG,,1,#Ολυμπιακος #Olympiacos
1696,κάτοικος αργοστολίου : «είμαι θετικός covid-19 - φέρθηκα υπεύθυνα»,inkefaloniagr,"Kefalonia, Greece",1,No hashtags
1697,"προληπτικός έλεγχος covid-19 εκπαιδευτικούς, μαθητές γονείς γυμνάσιο φιλιατρών",Gargalianoi1,Gargalianoi,1,No hashtags
1698,agriniopress: κρούσμα covid μαθητή 6ου γυμνασίου αγρινίου -,AgrinioPress,"Agrinio, Greece",1,No hashtags
1700,τέσσερις ασθενείς νοσηλεύονται μεθ covid νοσοκομείου βόλου,e_thessalia,"Volos, Greece",1,No hashtags
1704,covid-19: Σε ασφαλές όριο κύπρος λόγω επιβάρυνσης λεμεσό - Τα στοιχεία εθνικής αναφοράς,euronewsgr,Αθήνα,1,No hashtags
1705,1ο επα.λ.τρίπολης| προσωρινή αναστολή λειτουργίας τμημάτων λόγω κρουσμάτων covid-19 -,drt915,Τρίπολη ,1,No hashtags
1706,"Η αναρχες αρχες εξαρχειων,εντοπησαν νεο στελεχος ιου covid κυκλοφορει γωνια underground σουβλακ…",mpampisgrz,,1,No hashtags
1707,κεφαλονια - βορειος πολος.: δημος σαμησ:ανακοινωση covid-19:,vlahatasamis,kefalonia,1,No hashtags
1708,"στην αθήνα, ευαγγελισμό 66 ασθενείς 34 είναι σωτηρία 97 40,στο αττικό α…",tsouganatos,"Attiki, Greece",1,"#covid_19 #μεταναστες,"
1709,ενημέρωση πορεία covid-19 - στην κορινθία 18 58 νέα κρούσματα πελοπόννησο,KorinthosNews17,"Κόρινθος, Ελλάς",1,No hashtags
1710,«λαϊκή συσπείρωση»: «να γίνουν τεστ covid-19 σχολεία χωριά θάσου»,xirafi,"Kavala, Greece",1,#kavala #news #xirafi…
1711,ηπειρος-ειδηση: ιωάννινα: 41 ασθενείς κορονοϊό πανεπιστημιακό χατζηκώστα: στα δύο νοσοκομεία ιωαννίν…,ioannina24,Ioannina,1,No hashtags
1712,"επιστολή δημήτρη λυμπεράκη κρούσματα covid -19 2ο γελ 7ο γυμνάσιο - καβάλα, πρωϊνή, ραδιόφωνο, εφημερ…",proininews,"Kavala, Greece ",1,No hashtags
1713,προχθές χρειάστηκε υπερήλικας πατέρας διακομιστεί ασθενοφόρο πρώτες βοήθειες λευκωσίας .με περιο…,pany1galanis,London,1,No hashtags
1714,εξαιτίας covid-19 κλειστά αύριο σχολεία &amp; παιδικοί σταθμοί Κω - test εκπαιδευτικούς αύριο…,periodikonisos,Kos,1,No hashtags
1715,θεσσαλονίκη: συνεχίζει αυξάνεται ιικό φορτίο λύματα,ReaderGr,"Athens, Greece",1,No hashtags
1716,Ας πούνε ότι έχει covid,frapes_,,1,No hashtags
1717,φίλη πέρασε covid νοεμβριο. τώρα έχει αντισώματα 85%,xristina_gg,,1,No hashtags
1718,ημαθία: Τα πρώτα 2 κρούσματα βρετανικής μετάλλαξης covid-19 καταγράφτηκαν πέμπτη (18/2) νομό…,inveriagr,Veria Imathia Greece,1,No hashtags
1719,αγάπες πάω έκτακτο covid test. Θα λείψω ξέρω! Τα λέμε δευτέρα!,_babal00_,Ελλάς,1,#AgriesMelisses
1720,κορωνοϊός: Η εξάπλωση covid 19 ελλάδα αριθμούς (18/02),CNNgreece,Greece,1,No hashtags
1721,Τα πρώτα 2 κρούσματα βρετανικής μετάλλαξης covid-19 καταγράφτηκαν πέμπτη (18/2) νομό,kathemera,,1,No hashtags
1722,δήμος σάμης: 20 επιβεβαιωμένα κρούσματα covid-19 περιοχή - αρνητικά όλα σημερινά rapid test…,inkefaloniagr,"Kefalonia, Greece",1,No hashtags
1723,τεστ covid 19 αοτ -,sportrikalagr,"Trikala, Greece",1,No hashtags
1724,"κύπρος/covid19: ένας θάνατος 107 νέα κρούσματα 25,555 τεστ – 0,42% ποσοστό θετικότητας via",sfairika,Nicosia ,1,No hashtags
1725,διασπορά κρουσμάτων: 687 αττική -160 θεσσαλονίκη,reportergr,"Athens, Greece",1,#covid #greece #COVID19
1726,κορονοϊός : 17 νέα κρούσματα ηλεία: ημερήσιος αριθμός κρούσματα ανά 100.000 πληθυσμού επιβεβαιωμένων εγχώριων…,2jkeg18On2y4aqw,Αμαλιαδα Ηλείας,1,No hashtags
1727,ανοίγει αύριο 7ο δημοτικό διάγνωση covid εκπαιδευτικό,AlithiaChios,"Χίος, Ελλάς",1,No hashtags
1728,τρίπολη: έκλεισε 1ο επαλ τρίπολης – κρούσματα covid-19 μαθητές,SporadesTv,sporades,1,No hashtags
1729,μετάλλαξη κορονοϊού: 281 νέα κρούσματα ελλάδα – πού καταγράφηκαν,eretikos_gr,,1,#COVID19greece #κορονοιος #coronavirus…
1730,"Αν είσαι θετικός covid μύτη αρνητικός , είσαι μπαταρία;;; ήρεμα ρωτάω",Ml4C79iWwES4B1t,,1,No hashtags
1731,γεωγραφική κατανομή 1400 κρουσμάτων covid-19 ανακοίνωσε σήμερα εοδυ μέσω,emvolos,Ελλάς,1,No hashtags
1732,"κύπρος/covid-19: ένας θάνατος 107 νέα κρούσματα 25,555 τεστ – 0,42% ποσοστό θετικότητας",politis_news,"Nicosia, Cyprus",1,No hashtags
1733,covid-19: ενας θάνατος 107 κρούσματα,voiceofislandEL,,1,No hashtags
1734,"11 κρούσματα covid-19, σύμφωνα επίσημα στοιχεία εοδυ, τελευταίες 3 ημέρες Κω -…",Kosnews24gr,Κως,1,No hashtags
1735,Η εξέλιξη νόσου covid-19 ελλάδα (18/2) - - ανάψαμε φωτιά...,oficretegr,"Κρήτη, Ελλάς",1,No hashtags
1736,εγχώρια 7 &amp; 14 ημερών ανά 100.000 κατοίκους συνεχόμενη απότομη αύξηση …,xoristrastimesi,,1,#Κρήτη: #κρουσματα #Ρέθυμνο
1737,εγχώρια 14 ημερών χανιά: 44 ρέθυμνο: 242 ηράκλειο: 244 λασίθι: 44🗃…,xoristrastimesi,,1,#Κρήτη: #κρουσματα
1738,"18/02/21 -  νέα +2 (1,28*)ρ: +25 (29,2*) ‼️η: +33 (10,8*) ‼️λ: +1 (1,33*)*…",xoristrastimesi,,1,#Κρήτη: #κρουσματαΧ:
1739,"η μάχη δίνεται όλα μέτωπα!την τετάρτη, 31 σημεία ολόκληρη ελλάδα, έγιναν μαζικές δειγμ…",epk_gr,,1,#Covid_19
1740,κορονοϊός : 17 νέα κρούσματα ηλεία: ημερήσιος αριθμός κρούσματα ανά 100.000 πληθυσμού επιβεβαιωμένων εγ…,IlidakamposG,ΑΜΑΛΙΑΔΑ ΗΛΕΙΑΣ,1,No hashtags
1741,άλλοι 27 νεκροί 1400 νέα περιστατικά νόσου covid-19#alphanewsl,alphanewslive_,Cyprus,1,#greece
1742,λακωνία covid-19: Τα κρούσματα πέμπτης μέσω,Laconialive,"Σπάρτη, Ελλάς",1,No hashtags
1743,προχθές χρειάστηκε υπερήλικας πατέρας διακομιστεί ασθενοφόρο πρώτες βοήθειες λευκωσίας .με περιο…,cyprus_reporter,Cyprus,1,No hashtags
1744,ολοκληρώθηκαν σήμερα έλεγχοι τεστ γρήγορης ανίχνευσης αντιγόνων covid-19 (rapid tests) πραγματοποιήθηκαν…,AftodioikisiOn,,1,No hashtags
1745,"κολλησε covid-19 γιορτες, εχασε θεση ξανακερδισε",SpyrosNN,Λεωφορος,1,No hashtags
1746,κρούσμα covid-19 τηλεοπτικό σταθμό alpha,zougla_online,Greece,1,No hashtags
1747,55 ασθενείς covid-19 νοσοκομεία κρήτης,SporadesTv,sporades,1,No hashtags
1748,"παιδια δεκατα,λετε covid?αν ξαναγραψω,να ζησετε θυμασθε!",MVasilakakou,Νυχτεριδοκτόνος,1,No hashtags
1749,νέο κρούσμα covid 1ο λύκειο τρίπολης - κλείνουν άλλα τμήματα -,drt915,Τρίπολη ,1,No hashtags
1750,Σε εξέλιξη αεροδιακομιδή ασθενή covid-19 πάτμο – Το πρωί μεταφέρθηκε τραυματίας νησί,Tonis_skyrodos,,1,No hashtags
1751,θεσσαλονίκη - covid-19: συνεχίζει αυξάνεται ιικό φορτίο λύματα,euronewsgr,Αθήνα,1,No hashtags
1752,"Η γυναίκα ήρθε εμπύρετη επείγοντα ευαγγελισμού, έτοιμη πυτζάμες. ήξερε,είχε πνευμονία.δίχως συνοδό,…",Gas73451677,,1,#covid
1753,"41 ασθενείς μονάδες covid αλλά χωρίς πίεση δύο νοσοκομεία • epiruspost • ειδήσεις, ιωάννινα, άρτα, πρέβ…",EpirusPost_GR,Ioannina,1,No hashtags
1754,κλειστό κτηνιατρικό κέντρο vet &amp; pet λόγω covid - ενημερωση On line,enimerosi_news,Corfu,1,No hashtags
1755,θεσσαλονίκη: κρούσματα ιχθυόσκαλα εντόπισαν covid test -μπήκαν καραντίνα,stoxos,ΕΛΛΑΔΑ,1,No hashtags
1756,"Τι κάνεις τώρα, είμαι covid σπίτι πρώτη φορά ζηλεύω φαί!!!καλοφάγωτα",Goufy_GR,,1,No hashtags
1757,"προς lockdown κάλυμνος: από covid free, τώρα έχει πάνω 100 κρούσματα",ParaponaRodou,Rhodes Greece,1,#ΚΟΡΩΝΟΪΌΣ…
1758,test covid κλιμάκιο εοδυ Γ’ παιδικό σταθμό τρίπολη (video - pics) -,drt915,Τρίπολη ,1,No hashtags
1759,"Να σημειωθεί κρατούμενος υποβλήθηκε τεστ covid-19, ωστόσο αποτελέσματα έχουν γίνει γνωστά μέχρι στι…",zougla_online,Greece,1,No hashtags
1760,κέρκυρα: έκτακτος δειγματολειπτικός έλεγχος covid-19 τρίτη κομυ εοδυ.,corfutvnews,"Κέρκυρα, Ελλάς",1,No hashtags
1761,κατέληξε 76χρονος νοσηλευόταν κλινική covid ζάκυνθο -,PatrasTimes,,1,No hashtags
